You entered a buffer length of 10
RAW, 0.431850, -0.818348, -0.529634, AVG ,0.296100, -0.901190, -0.466716
RAW, 0.200635, -0.812489, -0.404383, AVG ,0.293072, -0.887762, -0.454630
RAW, 0.166697, -0.753647, -0.347006, AVG ,0.292462, -0.856803, -0.445230
RAW, 0.218824, -0.755600, -0.371300, AVG ,0.293695, -0.813612, -0.437942
RAW, 0.301959, -0.781969, -0.468107, AVG ,0.291619, -0.776524, -0.443167
RAW, 0.338583, -0.822011, -0.480315, AVG ,0.289129, -0.766587, -0.444510
RAW, 0.331868, -0.801502, -0.503266, AVG ,0.292926, -0.769957, -0.440603
RAW, 0.350791, -0.805652, -0.586034, AVG ,0.301959, -0.767002, -0.449588
RAW, 0.386437, -0.815663, -0.601904, AVG ,0.312165, -0.787145, -0.482085
RAW, 0.440151, -0.850088, -0.620949, AVG ,0.316779, -0.801697, -0.491290
RAW, 0.237869, -0.770494, -0.686260, AVG ,0.297381, -0.796912, -0.506952
RAW, 0.410364, -0.667704, -0.473967, AVG ,0.318354, -0.782433, -0.513911
RAW, 0.425502, -0.553439, -0.427822, AVG ,0.344235, -0.762412, -0.521992
RAW, 0.474211, -0.559788, -0.420741, AVG ,0.369773, -0.742831, -0.526936
RAW, 0.553562, -0.561252, -0.425380, AVG ,0.394934, -0.720759, -0.522664
RAW, 0.654642, -0.611060, -0.386437, AVG ,0.426540, -0.699664, -0.513276
RAW, 0.629128, -0.630349, -0.445645, AVG ,0.456266, -0.682549, -0.507514
RAW, 0.559299, -0.607154, -0.520112, AVG ,0.477116, -0.662699, -0.500922
RAW, 0.575536, -0.595556, -0.502045, AVG ,0.496026, -0.640688, -0.490936
RAW, 0.589086, -0.647195, -0.480315, AVG ,0.510920, -0.620399, -0.476872
RAW, 0.641213, -0.462003, -0.369713, AVG ,0.551254, -0.589550, -0.445218
RAW, 0.735824, -0.265580, -0.313557, AVG ,0.583800, -0.549338, -0.429177
RAW, 0.862785, -0.433803, -0.400476, AVG ,0.627529, -0.537374, -0.426442
RAW, 0.886590, -0.453702, -0.477263, AVG ,0.668767, -0.526765, -0.432094
RAW, 0.784411, -0.482390, -0.544162, AVG ,0.691851, -0.518879, -0.443972
RAW, 0.700421, -0.511689, -0.482756, AVG ,0.696429, -0.508942, -0.453604
RAW, 0.755722, -0.421718, -0.380455, AVG ,0.709089, -0.488079, -0.447085
RAW, 0.797595, -0.275835, -0.338216, AVG ,0.732918, -0.454947, -0.428896
RAW, 0.794787, -0.228835, -0.346274, AVG ,0.754843, -0.418275, -0.413319
RAW, 0.854728, -0.232375, -0.350913, AVG ,0.781408, -0.376793, -0.400379
RAW, 0.879265, -0.235549, -0.354209, AVG ,0.805213, -0.354148, -0.398828
RAW, 0.935543, -0.258988, -0.346029, AVG ,0.825185, -0.353488, -0.402075
RAW, 0.973387, -0.283648, -0.350668, AVG ,0.836245, -0.338473, -0.397095
RAW, 1.049686, -0.310871, -0.378624, AVG ,0.852554, -0.324190, -0.387231
RAW, 1.053714, -0.258500, -0.378746, AVG ,0.879485, -0.301801, -0.370689
RAW, 1.046145, -0.203687, -0.367759, AVG ,0.914057, -0.271001, -0.359189
RAW, 0.973631, -0.146921, -0.327718, AVG ,0.935848, -0.243521, -0.353916
RAW, 0.942135, -0.114936, -0.315510, AVG ,0.950302, -0.227431, -0.351645
RAW, 0.924800, -0.002380, -0.278154, AVG ,0.963303, -0.204786, -0.344833
RAW, 1.001953, 0.075993, -0.268876, AVG ,0.978026, -0.173949, -0.336629
RAW, 1.064457, 0.110419, -0.237624, AVG ,0.996545, -0.139352, -0.324971
RAW, 0.998169, 0.087835, -0.208692, AVG ,1.002808, -0.104670, -0.311237
RAW, 0.882317, 0.112861, -0.251541, AVG ,0.993701, -0.065019, -0.301324
RAW, 0.930416, 0.233962, -0.247635, AVG ,0.981774, -0.010535, -0.288225
RAW, 0.958982, 0.287920, -0.246902, AVG ,0.972301, 0.044107, -0.275041
RAW, 0.995117, 0.412440, -0.255204, AVG ,0.967198, 0.105719, -0.263786
RAW, 0.933834, 0.446622, -0.227858, AVG ,0.963218, 0.165074, -0.253800
RAW, 0.875359, 0.438564, -0.241043, AVG ,0.956540, 0.220424, -0.246353
RAW, 0.856436, 0.366416, -0.282061, AVG ,0.949704, 0.257303, -0.246744
RAW, 0.868400, 0.463590, -0.287920, AVG ,0.936349, 0.296063, -0.248648
RAW, 0.881829, 0.613502, -0.173778, AVG ,0.918086, 0.346371, -0.242263
RAW, 0.833242, 0.680889, -0.183544, AVG ,0.901593, 0.405677, -0.239749
RAW, 0.763657, 0.632912, -0.143380, AVG ,0.889727, 0.457682, -0.228933
RAW, 0.759263, 0.624000, -0.165599, AVG ,0.872612, 0.496686, -0.220729
RAW, 0.793200, 0.629494, -0.198315, AVG ,0.856034, 0.530843, -0.215870
RAW, 0.912104, 0.700543, -0.286455, AVG ,0.847732, 0.559653, -0.218995
RAW, 0.919185, 0.716658, -0.303546, AVG ,0.846268, 0.586657, -0.226564
RAW, 0.894769, 0.690777, -0.239578, AVG ,0.848208, 0.611878, -0.226418
RAW, 0.893060, 0.755967, -0.241043, AVG ,0.851871, 0.650833, -0.222316
RAW, 0.906244, 0.761094, -0.242996, AVG ,0.855655, 0.680584, -0.217823
RAW, 0.877434, 0.753037, -0.212232, AVG ,0.855216, 0.694537, -0.221669
RAW, 0.789172, 0.745590, -0.157419, AVG ,0.850809, 0.701007, -0.219056
RAW, 0.724226, 0.753037, -0.154978, AVG ,0.846866, 0.713020, -0.220216
RAW, 0.665995, 0.765733, -0.123604, AVG ,0.837539, 0.727193, -0.216017
RAW, 0.650491, 0.799426, -0.110786, AVG ,0.823268, 0.744186, -0.207264
RAW, 0.628151, 0.817250, -0.120186, AVG ,0.794873, 0.755857, -0.190637
RAW, 0.601294, 0.826283, -0.113105, AVG ,0.763084, 0.766819, -0.171593
RAW, 0.552097, 0.815052, -0.071354, AVG ,0.728816, 0.779247, -0.154770
RAW, 0.532198, 0.806751, -0.066227, AVG ,0.692730, 0.784325, -0.137289
RAW, 0.522432, 0.806995, -0.071965, AVG ,0.654349, 0.788915, -0.120186
RAW, 0.469694, 0.765733, -0.053043, AVG ,0.613575, 0.790185, -0.104267
RAW, 0.441494, 0.787951, -0.063908, AVG ,0.578807, 0.794421, -0.094916
RAW, 0.445767, 0.777208, -0.032778, AVG ,0.550961, 0.796838, -0.082696
RAW, 0.448819, 0.766343, -0.017884, AVG ,0.529244, 0.796899, -0.072124
RAW, 0.457731, 0.795886, -0.029238, AVG ,0.509968, 0.796545, -0.063969
RAW, 0.474089, 0.836294, -0.040347, AVG ,0.494561, 0.798450, -0.055985
RAW, 0.474577, 0.848135, -0.044375, AVG ,0.481890, 0.800635, -0.049112
RAW, 0.457975, 0.845816, -0.024843, AVG ,0.472478, 0.803711, -0.044461
RAW, 0.448941, 0.854361, -0.026918, AVG ,0.464152, 0.808472, -0.040530
RAW, 0.395227, 0.806018, -0.043032, AVG ,0.451431, 0.808374, -0.037637
RAW, 0.348349, 0.768052, -0.036929, AVG ,0.439297, 0.808606, -0.036025
RAW, 0.302081, 0.810535, -0.035952, AVG ,0.425356, 0.810865, -0.033230
RAW, 0.304401, 0.826039, -0.049625, AVG ,0.411219, 0.815748, -0.034914
RAW, 0.264481, 0.847647, -0.046695, AVG ,0.392785, 0.823878, -0.037795
RAW, 0.293658, 0.845572, -0.060734, AVG ,0.376378, 0.828847, -0.040945
RAW, 0.319050, 0.928829, -0.005677, AVG ,0.360874, 0.838100, -0.037478
RAW, 0.186840, 1.017823, 0.049014, AVG ,0.332100, 0.855069, -0.028139
RAW, 0.224562, 0.950925, 0.032045, AVG ,0.308759, 0.865580, -0.022450
RAW, 0.266068, 0.859000, 0.043643, AVG ,0.290472, 0.866044, -0.015394
RAW, 0.191235, 0.921260, -0.027162, AVG ,0.270073, 0.877568, -0.013807
RAW, 0.233718, 0.981078, -0.022279, AVG ,0.258609, 0.898871, -0.012342
RAW, 0.293658, 1.073613, -0.041323, AVG ,0.257767, 0.925179, -0.012879
RAW, 0.314900, 1.104865, -0.051822, AVG ,0.258817, 0.953061, -0.013099
RAW, 0.342733, 1.085821, -0.089544, AVG ,0.266642, 0.976879, -0.017384
RAW, 0.340902, 1.055179, -0.085882, AVG ,0.271367, 0.997839, -0.019899
RAW, 0.280718, 0.975951, -0.060367, AVG ,0.267533, 1.002552, -0.025368
RAW, 0.197461, 0.902460, -0.048648, AVG ,0.268596, 0.991015, -0.035134
RAW, 0.128365, 0.840322, -0.030458, AVG ,0.258976, 0.979955, -0.041384
RAW, 0.087347, 0.799182, -0.020082, AVG ,0.241104, 0.973973, -0.047757
RAW, 0.244339, 0.902338, -0.292681, AVG ,0.246414, 0.972081, -0.074309
RAW, 0.546725, 1.093390, -0.151804, AVG ,0.277715, 0.983312, -0.087261
RAW, 0.148630, 1.048587, 0.195019, AVG ,0.263212, 0.980810, -0.063627
RAW, 0.186840, 1.076054, 0.134102, AVG ,0.250406, 0.977928, -0.045034
RAW, 0.231887, 1.138803, 0.022645, AVG ,0.239321, 0.983227, -0.033816
RAW, 0.229079, 1.112190, -0.003113, AVG ,0.228139, 0.988928, -0.025539
RAW, 0.244461, 1.009766, -0.074895, AVG ,0.224513, 0.992309, -0.026992
RAW, 0.173534, 0.859488, -0.148019, AVG ,0.222121, 0.988012, -0.036929
RAW, 0.150095, 0.841177, -0.162913, AVG ,0.224294, 0.988098, -0.050174
RAW, 0.157663, 0.896112, -0.166087, AVG ,0.231325, 0.997791, -0.064775
RAW, 0.163035, 0.959104, -0.165843, AVG ,0.223195, 1.003467, -0.052091
RAW, 0.125313, 0.934078, -0.139474, AVG ,0.181054, 0.987536, -0.050858
RAW, 0.166819, 0.943112, -0.119941, AVG ,0.182873, 0.976988, -0.082354
RAW, 0.225539, 1.011353, -0.103339, AVG ,0.186743, 0.970518, -0.106098
RAW, 0.235305, 1.025270, -0.094061, AVG ,0.187084, 0.959165, -0.117768
RAW, 0.224440, 1.022096, -0.096258, AVG ,0.186620, 0.950156, -0.127083
RAW, 0.169139, 0.990600, -0.064518, AVG ,0.179088, 0.948239, -0.126045
RAW, 0.194775, 1.083623, -0.068425, AVG ,0.181212, 0.970652, -0.118086
RAW, 0.156321, 1.041995, -0.086980, AVG ,0.181835, 0.990734, -0.110493
RAW, 0.123115, 1.113166, -0.076970, AVG ,0.178380, 1.012440, -0.101581
RAW, 0.101508, 1.129036, -0.065006, AVG ,0.172227, 1.029433, -0.091497
RAW, 0.080999, 1.115608, -0.101019, AVG ,0.167796, 1.047586, -0.087652
RAW, -0.006897, 1.085088, -0.171458, AVG ,0.150424, 1.061783, -0.092803
RAW, -0.014710, 1.060917, -0.201734, AVG ,0.126400, 1.066740, -0.102643
RAW, -0.019349, 0.997192, -0.228346, AVG ,0.100934, 1.063932, -0.116071
RAW, 0.002014, 0.982299, -0.234328, AVG ,0.078691, 1.059952, -0.129878
RAW, 0.038882, 0.964964, -0.219801, AVG ,0.065666, 1.057389, -0.145407
RAW, 0.062687, 0.976195, -0.204908, AVG ,0.052457, 1.046646, -0.159055
RAW, 0.102973, 0.975707, -0.167796, AVG ,0.047122, 1.040017, -0.167137
RAW, 0.092718, 1.008667, -0.137276, AVG ,0.044082, 1.029567, -0.173167
